order_id,pizza_id,quantity
6195,paneer_makhani_l,2
6196,keema_do_pyaza_l,1
6196,cheese_n_corn_s,1
6196,cheese_burst_s,1
6197,margherita_l,3
6197,peri-peri_chicken_m,1
6197,cheese_burst_s,3
6197,peppy_paneer_m,3
6197,peri-peri_chicken_xl,1
6198,pepper_barbecue_chicken_l,3
6198,deluxe_veggie_xl,3
6198,peri-peri_chicken_s,3
6198,four_cheese_xl,2
6199,pepper_barbecue_chicken_l,1
6200,peppy_paneer_l,1
6200,farmhouse_s,2
6200,indi_tandoori_paneer_xl,3
6200,keema_do_pyaza_l,1
6201,cheesy_italiano_l,2
6201,chicken_fiesta_l,3
6202,classic_hand_tossed_s,3
6202,margherita_xl,3
6202,indi_tandoori_paneer_l,3
6203,keema_do_pyaza_m,1
6204,cheese_burst_l,1
6205,veggie_paradise_s,2
6205,pepper_barbecue_chicken_xl,1
6205,keema_do_pyaza_s,3
6205,deluxe_veggie_xl,3
6205,chicken_fiesta_xl,2
6206,cheese_n_corn_s,3
6206,chicken_fiesta_s,1
6207,cheesy_italiano_l,2
6207,classic_hand_tossed_l,3
6207,veggie_paradise_xl,1
6207,indi_tandoori_paneer_m,1
6207,chicken_golden_delight_m,3
6208,deluxe_veggie_m,3
6209,margherita_s,1
6209,cheesy_italiano_l,1
6210,paneer_makhani_s,1
6210,double_cheese_margherita_m,1
6211,chicken_dominator_m,2
6211,cheese_burst_l,1
6211,cheesy_italiano_m,2
6211,keema_do_pyaza_m,1
6211,classic_hand_tossed_xl,2
6212,veggie_paradise_xl,3
6212,keema_do_pyaza_m,2
6212,margherita_m,2
6212,indi_tandoori_paneer_xl,1
6213,classic_hand_tossed_s,1
6214,deluxe_veggie_xl,1
6214,chicken_fiesta_m,3
6214,cheese_n_corn_m,3
6214,veggie_paradise_xl,1
6214,pepper_barbecue_chicken_l,2
6215,peppy_paneer_l,2
6215,chicken_fiesta_xl,2
6216,chicken_dominator_m,3
6216,paneer_makhani_m,2
6216,deluxe_veggie_m,3
6216,chicken_golden_delight_xl,2
6217,peri-peri_chicken_l,3
6218,keema_do_pyaza_m,2
6219,peri-peri_chicken_l,2
6220,peppy_paneer_xl,2
6220,paneer_makhani_l,1
6220,paneer_makhani_s,3
6220,indi_tandoori_paneer_l,3
6221,peppy_paneer_m,3
6221,deluxe_veggie_s,2
6222,four_cheese_m,3
6222,chicken_dominator_s,1
6222,four_cheese_xl,1
6223,deluxe_veggie_s,3
6223,classic_hand_tossed_l,1
6223,pepper_barbecue_chicken_xl,3
6223,cheesy_italiano_xl,3
6224,mexican_cheese_wave_s,1
6224,deluxe_veggie_l,3
6224,chicken_dominator_s,1
6225,deluxe_veggie_m,2
6225,chicken_dominator_s,2
6226,mexican_cheese_wave_m,3
6226,pepper_barbecue_chicken_xl,2
6227,peppy_paneer_l,1
6227,cheese_n_corn_xl,2
6227,veggie_paradise_m,2
6227,cheese_n_corn_xl,1
6227,double_cheese_margherita_l,2
6228,peri-peri_chicken_xl,2
6228,cheese_burst_s,3
6228,margherita_s,2
6228,peri-peri_chicken_m,2
6228,chicken_golden_delight_s,3
6229,mexican_cheese_wave_s,2
6230,pepper_barbecue_chicken_xl,2
6230,peri-peri_chicken_l,1
6230,margherita_s,2
6231,keema_do_pyaza_xl,2
6231,farmhouse_s,2
6231,cheese_n_corn_m,1
6231,cheese_burst_s,1
6232,keema_do_pyaza_l,1
6232,deluxe_veggie_s,2
6233,peri-peri_chicken_l,3
6233,paneer_makhani_s,1
6233,peri-peri_chicken_xl,3
6234,veggie_paradise_xl,3
6234,keema_do_pyaza_xl,2
6234,cheese_n_corn_s,1
6235,indi_tandoori_paneer_m,2
6235,classic_hand_tossed_m,2
6235,peri-peri_chicken_m,2
6235,deluxe_veggie_m,3
6235,paneer_makhani_m,1
6236,mexican_cheese_wave_m,1
6236,cheesy_italiano_l,2
6236,chicken_dominator_l,2
6237,veggie_paradise_m,3
6238,chicken_dominator_l,1
6238,margherita_xl,2
6238,pepper_barbecue_chicken_s,3
6238,mexican_cheese_wave_m,2
6239,peri-peri_chicken_m,3
6240,paneer_makhani_l,2
6240,chicken_dominator_m,2
6240,double_cheese_margherita_l,2
6241,deluxe_veggie_s,2
6241,veggie_paradise_l,2
6241,chicken_dominator_l,3
6241,chicken_fiesta_l,1
6241,cheese_n_corn_m,2
6242,deluxe_veggie_m,3
6242,farmhouse_l,3
6242,farmhouse_l,3
6242,chicken_dominator_l,1
6242,classic_hand_tossed_s,3
6243,margherita_s,3
6243,double_cheese_margherita_s,3
6243,chicken_dominator_xl,1
6243,farmhouse_s,3
6243,deluxe_veggie_s,2
6244,veggie_paradise_l,1
6244,keema_do_pyaza_xl,2
6245,pepper_barbecue_chicken_m,3
6245,cheese_burst_s,3
6246,classic_hand_tossed_l,3
6246,peppy_paneer_l,1
6246,farmhouse_l,3
6247,classic_hand_tossed_l,3
6247,deluxe_veggie_s,3
6248,margherita_m,1
6248,cheese_n_corn_s,1
6248,margherita_l,1
6248,chicken_dominator_m,1
6248,classic_hand_tossed_m,3
6249,deluxe_veggie_m,2
6249,mexican_cheese_wave_xl,3
6249,keema_do_pyaza_m,3
6249,double_cheese_margherita_xl,1
6249,cheese_n_corn_l,3
6250,pepper_barbecue_chicken_xl,1
6250,cheesy_italiano_xl,1
6250,chicken_fiesta_m,1
6251,chicken_golden_delight_l,1
6251,paneer_makhani_l,1
6252,classic_hand_tossed_s,3
6252,farmhouse_s,1
6252,chicken_fiesta_m,2
6252,paneer_makhani_s,1
6253,veggie_paradise_m,2
6253,farmhouse_l,2
6253,paneer_makhani_m,2
6253,deluxe_veggie_l,2
6254,margherita_m,3
6254,double_cheese_margherita_m,3
6254,keema_do_pyaza_l,2
6254,keema_do_pyaza_m,1
6255,paneer_makhani_m,2
6256,cheese_burst_m,1
6257,deluxe_veggie_m,3
6257,double_cheese_margherita_m,2
6258,farmhouse_m,1
6258,keema_do_pyaza_m,3
6258,indi_tandoori_paneer_xl,3
6258,mexican_cheese_wave_l,3
6259,keema_do_pyaza_m,2
6259,veggie_paradise_l,1
6259,mexican_cheese_wave_s,1
6260,keema_do_pyaza_l,1
6260,chicken_fiesta_l,2
6260,chicken_golden_delight_m,3
6261,chicken_fiesta_xl,2
6261,deluxe_veggie_s,3
6261,cheese_burst_s,3
6261,margherita_l,1
6262,cheese_n_corn_s,3
6262,keema_do_pyaza_m,2
6263,peri-peri_chicken_xl,3
6263,pepper_barbecue_chicken_l,2
6263,chicken_fiesta_m,3
6263,deluxe_veggie_m,3
6263,mexican_cheese_wave_s,3
6264,classic_hand_tossed_l,1
6264,cheese_n_corn_l,2
6264,chicken_dominator_xl,3
6264,keema_do_pyaza_s,3
6265,indi_tandoori_paneer_xl,3
6265,cheese_n_corn_m,2
6265,peppy_paneer_l,3
6266,mexican_cheese_wave_s,3
6266,classic_hand_tossed_xl,1
6266,farmhouse_m,2
6267,indi_tandoori_paneer_s,1
6268,chicken_fiesta_m,2
6269,chicken_fiesta_s,2
6269,chicken_fiesta_s,2
6270,deluxe_veggie_xl,1
6270,classic_hand_tossed_s,1
6270,pepper_barbecue_chicken_m,2
6270,margherita_m,2
6270,peppy_paneer_xl,2
6271,paneer_makhani_s,3
6271,paneer_makhani_m,3
6271,cheesy_italiano_xl,2
6272,veggie_paradise_l,3
6272,peri-peri_chicken_l,3
6273,paneer_makhani_m,2
6273,farmhouse_xl,2
6274,peppy_paneer_s,2
6275,deluxe_veggie_l,1
6275,veggie_paradise_l,3
6275,double_cheese_margherita_l,3
6276,cheese_n_corn_xl,3
6276,peri-peri_chicken_s,3
6276,veggie_paradise_l,3
6276,deluxe_veggie_l,3
6276,four_cheese_m,2
6277,cheese_n_corn_l,1
6277,classic_hand_tossed_s,1
6277,chicken_fiesta_m,2
6277,four_cheese_m,2
6277,chicken_golden_delight_xl,3
6278,peri-peri_chicken_xl,1
6279,pepper_barbecue_chicken_xl,2
6280,margherita_l,3
6280,margherita_s,3
6280,peppy_paneer_xl,3
6281,farmhouse_xl,1
6281,veggie_paradise_m,1
6281,cheesy_italiano_s,1
6281,paneer_makhani_xl,1
6281,chicken_dominator_xl,2
6282,chicken_fiesta_l,1
6282,four_cheese_m,2
6282,peri-peri_chicken_m,3
6283,peppy_paneer_l,3
6283,double_cheese_margherita_m,3
6283,double_cheese_margherita_s,1
6284,classic_hand_tossed_l,3
6284,cheese_n_corn_l,2
6284,peppy_paneer_s,2
6284,indi_tandoori_paneer_s,1
6284,cheese_burst_s,2
6285,four_cheese_xl,3
6285,paneer_makhani_xl,1
6286,peri-peri_chicken_l,2
6286,indi_tandoori_paneer_m,3
6287,paneer_makhani_s,3
6287,pepper_barbecue_chicken_l,1
6287,chicken_golden_delight_s,3
6288,farmhouse_l,3
6288,farmhouse_m,3
6288,peppy_paneer_s,1
6289,cheesy_italiano_m,3
6290,four_cheese_xl,3
6290,paneer_makhani_m,1
6290,indi_tandoori_paneer_m,3
6291,pepper_barbecue_chicken_s,1
6291,peppy_paneer_l,2
6292,keema_do_pyaza_xl,1
6292,four_cheese_m,2
6292,chicken_golden_delight_s,1
6292,chicken_fiesta_l,3
6293,mexican_cheese_wave_m,2
6294,cheese_n_corn_xl,3
6295,keema_do_pyaza_s,1
6295,cheesy_italiano_xl,2
6295,margherita_l,3
6295,veggie_paradise_l,1
6295,four_cheese_s,2
6296,farmhouse_xl,3
6297,mexican_cheese_wave_s,3
6298,cheese_burst_xl,1
6298,margherita_l,2
6298,indi_tandoori_paneer_m,1
6298,margherita_xl,3
6299,cheese_n_corn_l,1
6299,classic_hand_tossed_xl,2
6299,keema_do_pyaza_l,2
6299,cheese_burst_m,3
6300,paneer_makhani_s,1
6300,indi_tandoori_paneer_s,1
6300,peppy_paneer_l,3
6301,cheesy_italiano_xl,2
6301,cheese_n_corn_l,2
6301,keema_do_pyaza_s,1
6302,mexican_cheese_wave_xl,3
6302,veggie_paradise_m,1
6302,cheesy_italiano_s,3
6303,double_cheese_margherita_m,3
6303,veggie_paradise_xl,1
6303,classic_hand_tossed_s,3
6303,paneer_makhani_xl,2
6303,chicken_fiesta_l,1
6304,peppy_paneer_l,3
6305,farmhouse_m,3
6305,pepper_barbecue_chicken_xl,1
6305,classic_hand_tossed_l,3
6305,double_cheese_margherita_xl,1
6306,cheesy_italiano_l,1
6306,chicken_fiesta_xl,3
6306,chicken_dominator_l,2
6306,cheese_n_corn_l,3
6307,veggie_paradise_l,1
6307,indi_tandoori_paneer_xl,3
6307,veggie_paradise_l,1
6307,mexican_cheese_wave_s,2
6307,cheesy_italiano_m,1
6308,veggie_paradise_s,3
6308,margherita_xl,2
6308,double_cheese_margherita_s,2
6309,deluxe_veggie_s,2
6309,four_cheese_m,2
6309,cheesy_italiano_xl,3
6310,farmhouse_xl,2
6311,cheese_burst_s,3
6311,mexican_cheese_wave_s,2
6312,classic_hand_tossed_xl,1
6312,chicken_dominator_xl,2
6312,peri-peri_chicken_s,2
6313,paneer_makhani_m,2
6313,mexican_cheese_wave_s,3
6313,cheese_burst_m,1
6314,four_cheese_l,1
6314,peri-peri_chicken_s,3
6314,indi_tandoori_paneer_l,1
6314,peppy_paneer_s,3
6314,peri-peri_chicken_m,1
6315,margherita_l,2
6315,chicken_golden_delight_l,3
6315,chicken_golden_delight_l,2
6315,keema_do_pyaza_m,2
6315,chicken_dominator_m,3
6316,deluxe_veggie_l,1
6316,cheesy_italiano_m,2
6316,chicken_fiesta_xl,3
6317,mexican_cheese_wave_l,3
6317,pepper_barbecue_chicken_xl,3
6317,farmhouse_l,2
6317,four_cheese_xl,2
6317,four_cheese_xl,2
6318,deluxe_veggie_xl,2
6318,chicken_golden_delight_l,1
6318,margherita_m,1
6319,cheese_n_corn_m,2
6320,keema_do_pyaza_xl,2
6320,margherita_m,2
6320,cheese_burst_s,3
6320,peppy_paneer_s,1
6320,deluxe_veggie_s,2
6321,farmhouse_xl,2
6321,mexican_cheese_wave_s,3
6321,chicken_fiesta_m,2
6322,cheese_n_corn_m,1
6322,indi_tandoori_paneer_xl,2
6323,farmhouse_l,1
6323,keema_do_pyaza_s,1
6323,deluxe_veggie_l,2
6323,veggie_paradise_xl,2
6323,cheesy_italiano_m,1
6324,indi_tandoori_paneer_m,3
6324,chicken_fiesta_m,2
6325,cheesy_italiano_m,1
6325,peppy_paneer_l,2
6326,chicken_dominator_l,2
6326,cheese_n_corn_xl,2
6326,double_cheese_margherita_s,1
6326,pepper_barbecue_chicken_l,1
6327,veggie_paradise_s,1
6327,cheese_n_corn_l,3
6327,peri-peri_chicken_m,1
6327,mexican_cheese_wave_m,1
6328,paneer_makhani_l,1
6329,pepper_barbecue_chicken_m,3
6329,deluxe_veggie_s,3
6330,farmhouse_l,1
6331,chicken_fiesta_s,1
6331,peri-peri_chicken_xl,3
6331,four_cheese_xl,2
6332,margherita_l,2
6332,veggie_paradise_s,3
6332,cheese_burst_xl,1
6333,veggie_paradise_l,1
6333,cheese_n_corn_xl,2
6334,double_cheese_margherita_s,1
6334,cheese_n_corn_m,2
6334,chicken_dominator_l,3
6335,mexican_cheese_wave_l,2
6335,pepper_barbecue_chicken_s,3
6335,veggie_paradise_m,3
6335,peri-peri_chicken_m,3
6335,chicken_fiesta_l,1
6336,chicken_golden_delight_s,3
6336,deluxe_veggie_xl,1
6336,cheese_burst_s,1
6336,keema_do_pyaza_xl,2
6337,cheese_burst_l,3
6337,mexican_cheese_wave_xl,1
6337,four_cheese_s,2
6338,indi_tandoori_paneer_l,1
6338,farmhouse_l,1
6339,chicken_dominator_s,1
6339,cheesy_italiano_xl,3
6340,farmhouse_m,2
6340,margherita_s,1
6340,double_cheese_margherita_m,1
6340,peppy_paneer_l,3
6340,cheese_n_corn_l,2
6341,peri-peri_chicken_m,3
6341,peppy_paneer_xl,1
6341,cheese_burst_xl,1
6341,chicken_dominator_l,1
6342,paneer_makhani_m,1
6342,pepper_barbecue_chicken_s,2
6342,margherita_m,3
6342,peppy_paneer_m,2
6342,keema_do_pyaza_m,3
6343,keema_do_pyaza_xl,2
6344,cheese_n_corn_xl,3
6344,cheese_burst_l,2
6344,cheesy_italiano_xl,3
6345,keema_do_pyaza_l,3
6345,four_cheese_s,1
6345,cheese_burst_s,1
6345,cheesy_italiano_s,2
6346,veggie_paradise_m,2
6347,deluxe_veggie_m,1
6348,chicken_golden_delight_xl,2
6348,classic_hand_tossed_m,3
6349,veggie_paradise_xl,3
6349,mexican_cheese_wave_s,2
6349,four_cheese_s,2
6350,chicken_dominator_l,1
6350,margherita_s,1
6350,deluxe_veggie_s,1
6350,chicken_golden_delight_m,1
6350,deluxe_veggie_s,1
6351,peppy_paneer_xl,2
6351,four_cheese_m,2
6351,chicken_fiesta_m,1
6351,pepper_barbecue_chicken_s,3
6352,peppy_paneer_l,3
6352,indi_tandoori_paneer_xl,3
6352,mexican_cheese_wave_m,3
6353,peppy_paneer_s,1
6353,peppy_paneer_s,2
6354,indi_tandoori_paneer_l,1
6354,mexican_cheese_wave_s,1
6355,keema_do_pyaza_l,1
6355,farmhouse_xl,2
6355,classic_hand_tossed_s,2
6355,peri-peri_chicken_s,1
6355,farmhouse_l,3
6356,peppy_paneer_xl,2
6357,peppy_paneer_m,1
6357,peppy_paneer_m,1
6358,veggie_paradise_l,1
6358,peri-peri_chicken_m,2
6358,farmhouse_s,1
6358,cheese_n_corn_l,1
6358,farmhouse_m,2
6359,cheese_n_corn_xl,2
6359,cheesy_italiano_m,3
6359,four_cheese_xl,3
6359,cheese_burst_s,1
6359,margherita_l,1
6360,indi_tandoori_paneer_s,2
6360,pepper_barbecue_chicken_l,2
6360,chicken_dominator_xl,1
6360,mexican_cheese_wave_l,3
6360,double_cheese_margherita_xl,1
6361,chicken_dominator_xl,3
6361,indi_tandoori_paneer_s,1
6361,chicken_dominator_m,2
6361,pepper_barbecue_chicken_xl,1
6361,chicken_golden_delight_xl,2
6362,paneer_makhani_m,3
6362,margherita_l,2
6362,cheesy_italiano_s,3
6362,cheesy_italiano_xl,2
6362,mexican_cheese_wave_xl,2
6363,cheese_n_corn_s,2
6363,pepper_barbecue_chicken_xl,3
6363,cheese_burst_m,3
6363,chicken_dominator_m,3
6364,veggie_paradise_s,2
6364,cheesy_italiano_l,1
6364,peppy_paneer_m,1
6364,chicken_golden_delight_m,2
6364,chicken_fiesta_l,2
6365,peri-peri_chicken_m,3
6365,peppy_paneer_s,1
6365,four_cheese_xl,1
6365,double_cheese_margherita_m,2
6366,paneer_makhani_m,3
6366,veggie_paradise_xl,3
6366,chicken_dominator_s,1
6366,chicken_dominator_s,1
6367,peri-peri_chicken_l,3
6367,keema_do_pyaza_m,2
6367,peri-peri_chicken_xl,2
6368,paneer_makhani_s,2
6368,double_cheese_margherita_xl,2
6368,four_cheese_l,3
6369,chicken_golden_delight_l,2
6369,peppy_paneer_l,3
6369,peri-peri_chicken_m,1
6370,cheese_burst_xl,2
6371,indi_tandoori_paneer_xl,3
6371,keema_do_pyaza_xl,1
6372,deluxe_veggie_s,2
6372,farmhouse_xl,2
6372,peppy_paneer_s,1
6373,keema_do_pyaza_l,1
6373,peri-peri_chicken_l,1
6374,deluxe_veggie_s,2
6374,four_cheese_xl,2
6374,four_cheese_l,1
6374,deluxe_veggie_s,1
6374,indi_tandoori_paneer_s,2
6375,peri-peri_chicken_m,2
6375,deluxe_veggie_l,2
6375,keema_do_pyaza_m,1
6376,mexican_cheese_wave_s,1
6376,margherita_m,2
6377,mexican_cheese_wave_s,3
6377,pepper_barbecue_chicken_xl,1
6377,indi_tandoori_paneer_xl,3
6377,mexican_cheese_wave_l,3
6378,chicken_fiesta_l,3
6379,pepper_barbecue_chicken_xl,2
6379,four_cheese_xl,3
6379,four_cheese_l,1
6379,farmhouse_l,3
6379,classic_hand_tossed_m,2
6380,keema_do_pyaza_s,1
6380,indi_tandoori_paneer_s,1
6381,pepper_barbecue_chicken_s,3
6381,chicken_dominator_s,3
6381,keema_do_pyaza_s,1
6381,double_cheese_margherita_m,3
6381,pepper_barbecue_chicken_l,3
6382,margherita_m,2
6382,chicken_fiesta_l,3
6382,double_cheese_margherita_s,2
6383,cheese_n_corn_m,2
6383,margherita_m,2
6383,farmhouse_s,2
6383,double_cheese_margherita_m,1
6383,cheese_burst_s,1
6384,peri-peri_chicken_m,2
6385,mexican_cheese_wave_l,3
6385,cheese_n_corn_l,2
6386,chicken_dominator_s,1
6386,classic_hand_tossed_s,3
6386,four_cheese_l,1
6386,mexican_cheese_wave_xl,3
6387,chicken_golden_delight_xl,1
6387,double_cheese_margherita_s,1
6388,peri-peri_chicken_l,2
6388,cheesy_italiano_s,2
6388,peppy_paneer_l,3
6389,keema_do_pyaza_xl,3
6389,mexican_cheese_wave_m,2
6389,pepper_barbecue_chicken_l,3
6390,peppy_paneer_s,2
6391,four_cheese_m,3
6391,pepper_barbecue_chicken_xl,1
6391,paneer_makhani_m,2
6392,cheese_n_corn_m,2
6392,cheese_n_corn_l,1
6392,peppy_paneer_xl,1
6393,deluxe_veggie_m,1
6393,indi_tandoori_paneer_l,3
6394,double_cheese_margherita_s,2
6394,paneer_makhani_xl,1
6394,pepper_barbecue_chicken_l,1
6394,deluxe_veggie_s,1
6394,cheese_burst_m,3
6395,farmhouse_xl,3
6395,keema_do_pyaza_m,3
6396,chicken_fiesta_m,1
6396,keema_do_pyaza_s,3
6396,deluxe_veggie_xl,3
6396,chicken_dominator_xl,1
6396,farmhouse_m,1
6397,peppy_paneer_s,2
6397,cheesy_italiano_l,2
6397,keema_do_pyaza_xl,2
6398,four_cheese_xl,3
6399,paneer_makhani_l,1
6399,paneer_makhani_l,1
6400,cheesy_italiano_s,2
6400,chicken_golden_delight_m,1
6400,margherita_l,3
6400,margherita_s,3
6401,classic_hand_tossed_l,1
6401,cheese_n_corn_m,3
6401,chicken_golden_delight_m,3
6401,cheesy_italiano_s,1
6402,indi_tandoori_paneer_s,2
6402,keema_do_pyaza_xl,1
6402,veggie_paradise_l,1
6403,pepper_barbecue_chicken_xl,2
6404,pepper_barbecue_chicken_s,1
6404,veggie_paradise_xl,1
6404,cheese_n_corn_xl,1
6405,pepper_barbecue_chicken_m,2
6405,peri-peri_chicken_m,2
6405,cheesy_italiano_l,3
6406,mexican_cheese_wave_xl,1
6406,cheesy_italiano_l,2
6407,cheesy_italiano_xl,2
6407,chicken_golden_delight_m,1
6407,pepper_barbecue_chicken_l,3
6408,peri-peri_chicken_l,3
6409,chicken_dominator_xl,1
6409,peppy_paneer_m,3
6410,cheese_n_corn_l,3
6410,classic_hand_tossed_xl,1
6410,margherita_l,2
6411,cheese_n_corn_s,1
6411,chicken_dominator_s,1
6411,four_cheese_l,3
6412,cheese_n_corn_m,2
6412,cheese_n_corn_s,1
6412,deluxe_veggie_xl,2
6412,indi_tandoori_paneer_s,2
6412,cheese_burst_xl,1
6413,double_cheese_margherita_l,1
6413,four_cheese_l,1
6413,mexican_cheese_wave_xl,1
6414,paneer_makhani_xl,3
6414,chicken_golden_delight_s,3
6415,pepper_barbecue_chicken_m,3
6415,deluxe_veggie_xl,3
6415,paneer_makhani_s,3
6415,paneer_makhani_xl,3
6415,cheesy_italiano_s,2
6416,keema_do_pyaza_l,3
6416,margherita_m,1
6416,margherita_xl,2
6416,cheese_n_corn_xl,3
6416,chicken_dominator_xl,3
6417,chicken_golden_delight_s,2
6417,pepper_barbecue_chicken_m,1
6417,cheese_n_corn_s,1
6418,cheesy_italiano_l,1
6418,peri-peri_chicken_s,1
6419,chicken_fiesta_m,3
6419,mexican_cheese_wave_s,1
6419,mexican_cheese_wave_l,3
6419,chicken_dominator_s,2
6420,deluxe_veggie_m,1
6420,farmhouse_m,3
6420,cheese_burst_s,1
6421,indi_tandoori_paneer_xl,2
6421,margherita_s,2
6422,indi_tandoori_paneer_l,1
6422,indi_tandoori_paneer_m,2
6422,classic_hand_tossed_s,3
6422,paneer_makhani_xl,3
6422,peppy_paneer_l,1
6423,double_cheese_margherita_m,2
6423,keema_do_pyaza_l,1
6423,cheese_burst_s,3
6424,cheese_burst_m,2
6425,chicken_golden_delight_m,3
6425,mexican_cheese_wave_m,3
6426,farmhouse_m,2
6426,veggie_paradise_m,2
6426,classic_hand_tossed_xl,1
6427,margherita_s,3
6427,double_cheese_margherita_m,3
6427,mexican_cheese_wave_xl,2
6428,cheese_burst_s,1
6428,cheese_n_corn_m,3
6428,four_cheese_xl,3
6428,keema_do_pyaza_xl,1
6428,deluxe_veggie_m,3
6429,pepper_barbecue_chicken_m,2
6430,farmhouse_s,3
6430,peppy_paneer_s,2
6430,paneer_makhani_l,3
6430,chicken_golden_delight_s,3
6430,margherita_m,2
6431,four_cheese_xl,3
6431,chicken_fiesta_l,1
6431,margherita_m,3
6431,keema_do_pyaza_l,2
6432,indi_tandoori_paneer_s,1
6432,chicken_golden_delight_xl,1
6432,cheese_n_corn_s,3
6432,keema_do_pyaza_m,1
6433,chicken_golden_delight_l,1
6433,mexican_cheese_wave_xl,2
6433,classic_hand_tossed_l,2
6433,peri-peri_chicken_xl,1
6433,cheesy_italiano_xl,2
6434,mexican_cheese_wave_s,2
6434,cheesy_italiano_s,3
6435,mexican_cheese_wave_s,3
6435,cheese_n_corn_xl,2
6435,pepper_barbecue_chicken_l,3
6435,mexican_cheese_wave_s,1
6436,chicken_golden_delight_m,1
6436,four_cheese_l,1
6436,veggie_paradise_l,1
6436,four_cheese_xl,3
6437,keema_do_pyaza_xl,2
6437,deluxe_veggie_m,2
6437,peppy_paneer_m,2
6438,cheesy_italiano_xl,3
6439,chicken_golden_delight_l,2
6439,paneer_makhani_l,1
6439,cheese_n_corn_s,2
6439,chicken_fiesta_xl,2
6440,chicken_dominator_l,2
6440,peppy_paneer_xl,1
6441,peppy_paneer_l,1
6442,paneer_makhani_xl,3
6442,pepper_barbecue_chicken_m,3
6443,peri-peri_chicken_l,3
6444,peri-peri_chicken_l,1
6445,peppy_paneer_l,1
6446,farmhouse_m,1
6446,mexican_cheese_wave_l,2
6447,peri-peri_chicken_m,3
6447,paneer_makhani_xl,1
6447,cheese_n_corn_s,3
6447,classic_hand_tossed_s,3
6448,veggie_paradise_s,3
6448,peri-peri_chicken_xl,1
6448,pepper_barbecue_chicken_s,3
6448,farmhouse_xl,1
6449,chicken_dominator_l,2
6450,paneer_makhani_s,1
6450,peri-peri_chicken_m,2
6450,margherita_m,3
6451,classic_hand_tossed_xl,1
6452,chicken_dominator_xl,2
6452,double_cheese_margherita_l,3
6452,cheese_burst_l,2
6452,peri-peri_chicken_l,3
6452,pepper_barbecue_chicken_s,2
6453,chicken_dominator_s,2
6453,peri-peri_chicken_xl,1
6453,chicken_golden_delight_xl,3
6454,farmhouse_xl,1
6454,four_cheese_m,3
6454,veggie_paradise_m,3
6454,cheese_n_corn_s,3
6455,four_cheese_xl,2
6455,cheesy_italiano_xl,3
6455,deluxe_veggie_s,1
6456,chicken_dominator_l,3
6456,mexican_cheese_wave_l,1
6456,deluxe_veggie_s,1
6456,veggie_paradise_l,3
6457,mexican_cheese_wave_s,1
6457,double_cheese_margherita_m,2
6457,chicken_fiesta_l,1
6457,chicken_golden_delight_l,3
6457,peri-peri_chicken_xl,2
6458,keema_do_pyaza_l,2
6458,cheese_burst_l,1
6459,chicken_dominator_l,3
6459,margherita_l,3
6459,pepper_barbecue_chicken_m,3
6459,cheese_n_corn_m,2
6459,indi_tandoori_paneer_s,3
6460,deluxe_veggie_m,3
6461,peri-peri_chicken_xl,1
6461,deluxe_veggie_xl,2
6461,double_cheese_margherita_l,1
6462,deluxe_veggie_s,3
6462,four_cheese_s,3
6462,peri-peri_chicken_xl,3
6462,chicken_golden_delight_m,1
6463,mexican_cheese_wave_l,3
6463,farmhouse_xl,2
6463,chicken_golden_delight_s,2
6464,peppy_paneer_l,2
6464,chicken_fiesta_l,2
6464,indi_tandoori_paneer_m,1
6465,margherita_l,2
6465,margherita_l,3
6465,deluxe_veggie_s,1
6465,double_cheese_margherita_l,1
6466,margherita_l,1
6467,indi_tandoori_paneer_s,2
6467,paneer_makhani_s,1
6468,classic_hand_tossed_m,3
6468,paneer_makhani_l,1
6468,peri-peri_chicken_l,2
6468,cheese_n_corn_s,3
6469,pepper_barbecue_chicken_m,1
6469,indi_tandoori_paneer_l,1
6469,deluxe_veggie_xl,1
6470,veggie_paradise_xl,1
6470,double_cheese_margherita_m,3
6471,four_cheese_xl,3
6472,pepper_barbecue_chicken_l,2
6473,pepper_barbecue_chicken_xl,1
6473,deluxe_veggie_xl,1
6473,chicken_dominator_m,2
6473,deluxe_veggie_l,1
6473,chicken_golden_delight_xl,2
6474,peri-peri_chicken_l,1
6474,four_cheese_l,1
6475,pepper_barbecue_chicken_xl,3
6475,double_cheese_margherita_xl,3
6475,peppy_paneer_l,2
6475,paneer_makhani_m,3
6475,indi_tandoori_paneer_s,2
6476,chicken_dominator_m,3
6476,chicken_dominator_m,1
6476,pepper_barbecue_chicken_s,1
6476,chicken_dominator_l,3
6476,chicken_golden_delight_l,2
6477,veggie_paradise_xl,3
6477,keema_do_pyaza_l,3
6477,mexican_cheese_wave_s,1
6477,farmhouse_m,3
6478,double_cheese_margherita_m,2
6479,deluxe_veggie_l,1
6479,chicken_fiesta_l,3
6480,mexican_cheese_wave_m,3
6480,cheese_n_corn_s,3
6481,peppy_paneer_l,2
6481,cheese_burst_s,3
6482,chicken_golden_delight_l,2
6482,mexican_cheese_wave_m,1
6482,deluxe_veggie_xl,2
6483,farmhouse_l,2
6484,indi_tandoori_paneer_l,3
6484,indi_tandoori_paneer_xl,2
6484,peri-peri_chicken_m,2
6484,chicken_dominator_m,1
6484,cheese_n_corn_xl,3
6485,pepper_barbecue_chicken_m,1
6485,pepper_barbecue_chicken_xl,2
6485,peri-peri_chicken_s,3
